valid 	 train
Nahal Hemar_Pre-Pottery Neolithic B 	 Anafa_ T._Hellenistic
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Haifa_ T. Abu Hawwam_Late Bronze II
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Megiddo_ T._Middle Bronze II
Samaria_Iron II 	 Samaria_Iron II
Samaria_Iron II 	 Samaria_Iron II
Samaria_Iron II 	 Samaria_Iron II
Samaria_Iron II 	 Samaria_Iron II
Samaria_Iron II 	 Samaria_Iron II
Samaria_Iron II 	 Samaria_Iron II
Samaria_Iron II 	 Sha`ar ha-Golan_Pottery Neolithic A
Samaria_Iron II 	 `Atlit_Persian
Samaria_Iron II 	 `Atlit_Persian
Samaria_Iron II 	 `Enot `Enan_Natufian
Samaria_Iron II 	 Nahal Pattish (Gilat)_Late Chalcolithic
Samaria_Iron II 	 Nahal Pattish (Gilat)_Late Chalcolithic
Wadi Murabba`at_ Cave 1_Roman 	 Moa_Roman
Wadi Murabba`at_ Cave 1_Roman 	 Horevot Mazada_Early Roman (period)
Wadi Murabba`at_ Cave 1_Roman 	 Wadi Murabba`at_ Cave 1_Roman
Wadi Murabba`at_ Cave 1_Roman 	 Wadi Murabba`at_ Cave 1_Roman
Wadi Murabba`at_ Cave 1_Roman 	 Wadi Murabba`at_ Cave 1_Roman
Wadi Murabba`at_ Cave 1_Roman 	 Wadi Murabba`at_ Cave 1_Roman
Wadi Murabba`at_ Cave 1_Roman 	 Wadi Murabba`at_ Cave 1_Roman
Wadi Murabba`at_ Cave 1_Roman 	 Wadi Murabba`at_ Cave 1_Roman
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Mayan Baruch _Lower Palaeolithic 	 Mayan Baruch _Lower Palaeolithic
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Yiftah'el_ H._Pre-Pottery Neolithic B
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Ashqelon_ T. Ashqelon_Iron IIC
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Ashqelon_ T. Ashqelon_Iron IIC
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Gezer_ T._Late Bronze
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Ashqelon_ T. Ashqelon_Iron II
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Har Harif_Harifian
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Har Harif_Harifian
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Yiftah'el_ H._Pre-Pottery Neolithic B
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Yiftah'el_ H._Pre-Pottery Neolithic B
Yiftah'el_ H._Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
`Arad_ T._Early Bronze II 	 Sha`ar ha-Golan_Pottery Neolithic A
`Arad_ T._Early Bronze II 	 `Arad_ T._Early Bronze II
`Arad_ T._Early Bronze II 	 `Arad_ T._Early Bronze II
`Arad_ T._Early Bronze II 	 `Arad_ T._Early Bronze II
`Arad_ T._Early Bronze II 	 Bet Mirsham_ T._Middle Bronze II
`Arad_ T._Early Bronze II 	 `Arad_ T._Early Bronze II
`Arad_ T._Early Bronze II 	 `Arad_ T._Early Bronze II
`Arad_ T._Early Bronze II 	 `Arad_ T._Early Bronze II
`Arad_ T._Early Bronze II 	 Zafit_ T._Persian
`Arad_ T._Early Bronze II 	 Jerusalem_ Binyane ha-Umma_Roman
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Megiddo_ T._Iron II 	 Samaria_Iron II
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Megiddo_ T._Iron II 	 Caesarea_Byzantine
Megiddo_ T._Iron II 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
Megiddo_ T._Iron II 	 Caesarea_Early Roman (period)
Megiddo_ T._Iron II 	 Megiddo_ T._Early Bronze I
Megiddo_ T._Iron II 	 Jerusalem_ City of David_Persian
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Megiddo_ T._Iron II 	 Me`arat Oren_Natufian
Megiddo_ T._Iron II 	 Megiddo_ T._Iron II
Mezad Hazeva_Iron II 	 Mezad Hazeva_Iron II
Mezad Hazeva_Iron II 	 Mezad Hazeva_Iron II
Mezad Hazeva_Iron II 	 Mezad Hazeva_Iron II
Mezad Hazeva_Iron II 	 Mezad Hazeva_Iron II
Mezad Hazeva_Iron II 	 Mezad Hazeva_Iron II
Mezad Hazeva_Iron II 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period)
Mezad Hazeva_Iron II 	 Mezad Hazeva_Iron II
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Jerusalem_ City of David_Persian
Jerusalem_ City of David_Persian 	 Ramat Rahel_Iron II
Jerusalem_ City of David_Persian 	 Ramat Rahel_Iron II
Bet Mirsham_ T._Iron II 	 Megiddo_ T._Iron II
Bet Mirsham_ T._Iron II 	 Megiddo_ T._Middle Bronze II
Bet Mirsham_ T._Iron II 	 Bet She'an_ T._Middle Bronze II
Bet Mirsham_ T._Iron II 	 Lakhish_ T._Iron II
Bet Mirsham_ T._Iron II 	 Bir er-Ruqeish_Iron II
Bet Mirsham_ T._Iron II 	 Bir er-Ruqeish_Iron II
Bet Mirsham_ T._Iron II 	 Anafa_ T._Hellenistic
Bet Mirsham_ T._Iron II 	 Megiddo_ T._Iron II
Bet Mirsham_ T._Iron II 	 Lakhish_ T._Iron II
Bet Mirsham_ T._Iron II 	 Bir er-Ruqeish_Iron II
Bet Mirsham_ T._Iron II 	 Lakhish_ T._Iron II
Bet Mirsham_ T._Iron II 	 Bir er-Ruqeish_Iron II
Bet-Shemesh_ T._Iron II 	 `Ujul_ T. el-_Late Bronze
Bet-Shemesh_ T._Iron II 	 Bet-Shemesh_ T._Iron II
Bet-Shemesh_ T._Iron II 	 Sharuhen_ T._Iron II
Bet-Shemesh_ T._Iron II 	 Bet-Shemesh_ T._Iron II
Bet-Shemesh_ T._Iron II 	 Megiddo_ T._Late Bronze
Bet-Shemesh_ T._Iron II 	 Megiddo_ T._Late Bronze
Bet-Shemesh_ T._Iron II 	 Megiddo_ T._Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Megiddo_ T._Iron I
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Nahal Hever_Middle Roman (70-135 CE)
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Nahal Hever_Middle Roman (70-135 CE)
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Nahal Hever_Middle Roman (70-135 CE)
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Sharuhen_ T._Iron II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Sharuhen_ T._Iron II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Lakhish_ T._Late Bronze II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Megiddo_ T._Iron II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Samaria_Hellenistic
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Bet Mirsham_ T._Iron II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Late Bronze II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Late Bronze II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Gezer_ T._Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Bet She'an_ T._Roman
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Samaria_Iron II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Bet She'an_ T._Late Bronze II
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 Bet She'an_ T._Iron I
`Ujul_ T. el-_Middle Bronze II-Late Bronze 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
Mafjar_ Kh. el-_Umayyad 	 Mafjar_ Kh. el-_Umayyad
Mafjar_ Kh. el-_Umayyad 	 Mafjar_ Kh. el-_Umayyad
Mafjar_ Kh. el-_Umayyad 	 Mafjar_ Kh. el-_Umayyad
Mafjar_ Kh. el-_Umayyad 	 Nizzana_Byzantine
Mafjar_ Kh. el-_Umayyad 	 Gezer_ T._Late Bronze II
Mafjar_ Kh. el-_Umayyad 	 Maresha_ T._Hellenistic
Mafjar_ Kh. el-_Umayyad 	 Mafjar_ Kh. el-_Umayyad
Mafjar_ Kh. el-_Umayyad 	 Mafjar_ Kh. el-_Umayyad
Mafjar_ Kh. el-_Umayyad 	 Mafjar_ Kh. el-_Umayyad
Magharat Shuqba_Natufian 	 Me`arat ha-Nahal_Natufian
Magharat Shuqba_Natufian 	 Me`arat ha-Nahal_Natufian
Magharat Shuqba_Natufian 	 Magharat Shuqba_Natufian
Magharat Shuqba_Natufian 	 Me`arat ha-Nahal_Natufian
Magharat Shuqba_Natufian 	 Me`arat ha-Nahal_Natufian
Magharat Shuqba_Natufian 	 Me`arat ha-Nahal_Natufian
Magharat Shuqba_Natufian 	 Me`arat Kebara_Natufian
Magharat Shuqba_Natufian 	 Magharat Shuqba_Natufian
Magharat Shuqba_Natufian 	 Me`arat ha-Nahal_Natufian
Magharat Shuqba_Natufian 	 Me`arat Kebara_Natufian
Nahariyya_ Canaanite Temple_Middle Bronze II 	 Nahariyya_ Canaanite Temple_Middle Bronze II
Nahariyya_ Canaanite Temple_Middle Bronze II 	 Ma`yan Barukh_Roman
Nahariyya_ Canaanite Temple_Middle Bronze II 	 Nahariyya_ Canaanite Temple_Middle Bronze II
Nahariyya_ Canaanite Temple_Middle Bronze II 	 `Arad_ T._Early Bronze II
Nahariyya_ Canaanite Temple_Middle Bronze II 	 Nahariyya_ Canaanite Temple_Middle Bronze II
Nahariyya_ Canaanite Temple_Middle Bronze II 	 Holot Qesari (south)_Late Roman - Byzantine
Nahariyya_ Canaanite Temple_Middle Bronze II 	 `Ai_Early Bronze I
Nahariyya_ Canaanite Temple_Middle Bronze II 	 Nahariyya_ Canaanite Temple_Middle Bronze II
Besamon_Neolithic 	 Besamon_Pottery Neolithic
Besamon_Neolithic 	 Besamon_Pre-Pottery Neolithic B
Besamon_Neolithic 	 Sha`ar ha-Golan_Pottery Neolithic
Besamon_Neolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Besamon_Neolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Besamon_Neolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Besamon_Neolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Besamon_Neolithic 	 Besamon_Neolithic
Besamon_Neolithic 	 Besamon_Pre-Pottery Neolithic B
Bet Mirsham_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Bet Mirsham_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Bet Mirsham_ T._Middle Bronze II 	 `Ujul_ T. el-_Middle Bronze II
Bet Mirsham_ T._Middle Bronze II 	 `Atlit_Middle Bronze II
Bet Mirsham_ T._Middle Bronze II 	 Megiddo_ T._Late Bronze II
Bet Mirsham_ T._Middle Bronze II 	 Barqai_Middle Bronze IIB
Bet Mirsham_ T._Middle Bronze II 	 `Atlit_Middle Bronze II
Bet Mirsham_ T._Middle Bronze II 	 `Atlit_Middle Bronze II
Bet Mirsham_ T._Middle Bronze II 	 `Atlit_Middle Bronze II
Bet She'an_ T._Iron II 	 Bet She'an_ T._Iron II
Bet She'an_ T._Iron II 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period)
Bet She'an_ T._Iron II 	 Bet She'an_ T._Iron II
Bet She'an_ T._Iron II 	 Bet She'an_ T._Iron II
Bet She'an_ T._Iron II 	 Sharuhen_ T._Iron II
Bet She'an_ T._Iron II 	 Caesarea_Fatimid
Lakhish_ T._Late Bronze II 	 Megiddo_ T._Iron IA
Lakhish_ T._Late Bronze II 	 Samaria_Hellenistic
Lakhish_ T._Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Lakhish_ T._Late Bronze II 	 Mafjar_ Kh. el-_Umayyad
Kfar Monash_Early Bronze IB 	 Kfar Monash_Early Bronze IB
Kfar Monash_Early Bronze IB 	 Kfar Monash_Early Bronze IB
Kfar Monash_Early Bronze IB 	 Kfar Monash_Early Bronze IB
Kfar Monash_Early Bronze IB 	 Kfar Monash_Early Bronze IB
Kfar Monash_Early Bronze IB 	 Kfar Monash_Early Bronze IB
Kfar Monash_Early Bronze IB 	 Bet She'an_ T._Late Bronze II
Kfar Monash_Early Bronze IB 	 Kfar Monash_Early Bronze IB
Zif_ Kh._Middle Palaeolithic 	 Me`arat ha-Gulgolet_Middle Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 `Ai_Early Bronze II-III
Zif_ Kh._Middle Palaeolithic 	 Zif_ Kh._Middle Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 Zif_ Kh._Middle Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 Zif_ Kh._Middle Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 Me`arat Kebara_Natufian
Zif_ Kh._Middle Palaeolithic 	 Magharat Shuqba_Middle Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 Me`arat ha-Gulgolet_Middle Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 Zif_ Kh._Middle Palaeolithic
Zif_ Kh._Middle Palaeolithic 	 Magharat Shuqba_Middle Palaeolithic
Magharat Shuqba_Middle Palaeolithic 	 Me`arat ha-Gulgolet_Middle Palaeolithic
Magharat Shuqba_Middle Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Magharat Shuqba_Middle Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Magharat Shuqba_Middle Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Magharat Shuqba_Middle Palaeolithic 	 Magharat Shuqba_Middle Palaeolithic
Magharat Shuqba_Middle Palaeolithic 	 Zif_ Kh._Middle Palaeolithic
Magharat Shuqba_Middle Palaeolithic 	 Me`arat Kebara_Natufian
Magharat Shuqba_Middle Palaeolithic 	 Me`arat ha-Nahal_Upper Palaeolithic
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 `Enot `Enan_Natufian
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Magharat Shuqba_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Magharat Shuqba_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Magharat Shuqba_Natufian
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Magharat Shuqba_Natufian
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Zif_ Kh._Middle Palaeolithic
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Me`arat ha-Nahal_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Me`arat Kebara_Natufian 	 Me`arat Kebara_Natufian
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Me`arat ha-Gulgolet_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Magharat Umm Qatafa_Lower Palaeolithic 	 Magharat Umm Qatafa_Lower Palaeolithic
Ramat Rahel_Iron II 	 `En Gedi_Roman
Ramat Rahel_Iron II 	 Jerusalem_ City of David_Iron II
Ramat Rahel_Iron II 	 `En Gedi_Roman
Ramat Rahel_Iron II 	 Jerusalem_ City of David_Persian
Ramat Rahel_Iron II 	 Jerusalem_ Old City_ Western and Southern Walls_Iron II
Ramat Rahel_Iron II 	 Ramat Rahel_Iron II
Ramat Rahel_Iron II 	 Megiddo_ T._Iron I
Ramat Rahel_Iron II 	 Samaria_Iron II
Bet She'an_ T._Iron I 	 Bet She'an_ T._Iron I
Bet She'an_ T._Iron I 	 Bet She'an_ T._Iron I
Bet She'an_ T._Iron I 	 Maresha_ T._Persian-Hellenistic
Bet She'an_ T._Iron I 	 Bet She'an_ T._Iron I
Bet She'an_ T._Iron I 	 Ha-Gosherim_ Nili (north)_Pre-Ghassulian Chalcolithic
Bet She'an_ T._Iron I 	 Bet She'an_ T._Iron I
Bet She'an_ T._Iron I 	 Bet She'an_ T._Iron I
Bet She'an_ T._Iron I 	 Besamon_Pottery Neolithic
Bet She'an_ T._Iron I 	 `Enot `Enan_Natufian
Bet She'an_ T._Iron I 	 Lakhish_ T._Iron II
Jerusalem_ City of David_Early Roman (period) 	 Ashqelon_ T. Ashqelon_Iron II
Jerusalem_ City of David_Early Roman (period) 	 Minha_ H._Pre-Pottery Neolithic B
Jerusalem_ City of David_Early Roman (period) 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period)
Jerusalem_ City of David_Early Roman (period) 	 Jerusalem_ City of David_Early Roman (period)
Jerusalem_ City of David_Early Roman (period) 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period)
Jerusalem_ City of David_Early Roman (period) 	 Jerusalem_ City of David_Early Roman (period)
Jerusalem_ City of David_Early Roman (period) 	 Jerusalem_ City of David_Early Roman (period)
Jerusalem_ City of David_Early Roman (period) 	 Jerusalem_ City of David_Early Roman (period)
Jerusalem_ Old City_Early Roman (period) 	 Caesarea_Early Islamic
Jerusalem_ Old City_Early Roman (period) 	 Maresha_ T._Hellenistic
Jerusalem_ Old City_Early Roman (period) 	 Maresha_ T._Hellenistic
Jerusalem_ Old City_Early Roman (period) 	 Maresha_ T._Hellenistic
Jerusalem_ Old City_Early Roman (period) 	 Jerusalem_ Old City_Early Roman (period)
Jerusalem_ Old City_Early Roman (period) 	 Jerusalem_ Old City_Early Roman (period)
Jerusalem_ Old City_Early Roman (period) 	 Jerusalem_ Old City_Early Roman (period)
Jerusalem_ Old City_Early Roman (period) 	 Jerusalem_ Old City_Early Roman (period)
Jerusalem_ Old City_Early Roman (period) 	 Jerusalem_ Old City_Early Roman (period)
Jerusalem_ Old City_Early Roman (period) 	 Jerusalem_ Old City_Early Roman (period)
Jerusalem_ Har ha-Zofim (east)_Early Roman (period) 	 Jerusalem_ Har ha-Zofim (east)_Early Roman (period)
Jerusalem_ Har ha-Zofim (east)_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Har ha-Zofim (east)_Early Roman (period) 	 Jerusalem_ Har ha-Zofim (east)_Early Roman (period)
Jerusalem_ Har ha-Zofim (east)_Early Roman (period) 	 Bet She'an_ T._Middle Bronze II
Jerusalem_ Har ha-Zofim (east)_Early Roman (period) 	 Jerusalem_ Har ha-Zofim (east)_Early Roman (period)
Jerusalem_ Har ha-Zofim (east)_Early Roman (period) 	 Jerusalem_ Har ha-Zofim (east)_Early Roman (period)
Jerusalem_ Har ha-Zofim (east)_Early Roman (period) 	 Jerusalem_ Har ha-Zofim (east)_Early Roman (period)
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Caesarea_Early Islamic
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Caesarea_Early Islamic
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Ramla_Early Islamic
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Megiddo_ T._Iron IA
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Jerusalem_ City of David_Early Roman (period)
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Bet She'an_ T._Hellenistic
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Horevot Mazada_Early Roman (period)
Ramla_ esh-Sheikh Rihan_Early Islamic 	 Ramla_ esh-Sheikh Rihan_Early Islamic
Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman 	 Zuq el-Fauqani ez-_Byzantine
Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman 	 Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman
Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman 	 Lakhish_ T._Iron II
Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman 	 Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman
Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman 	 Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman
Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman 	 Nahal Hever_Middle Roman (70-135 CE)
`Arad_ T._Iron II 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
`Arad_ T._Iron II 	 Sheva`_ T._Iron II
`Arad_ T._Iron II 	 Sheva`_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
`Arad_ T._Iron II 	 `Arad_ T._Iron II
Jerusalem_ `En Rogel_Early Roman (period) 	 Jerusalem_ `En Rogel_Early Roman (period)
Jerusalem_ `En Rogel_Early Roman (period) 	 Jerusalem_ `En Rogel_Early Roman (period)
Jerusalem_ `En Rogel_Early Roman (period) 	 Bet She'an_ T._Late Bronze
Jerusalem_ `En Rogel_Early Roman (period) 	 Hurfeish_Late Roman
